service_url,verified,service_id,account,details_url,agencies/0/agency_id,agencies/0/agency_name,agencies/0/agency_url,organization,agencies/1/agency_id,agencies/1/agency_name,agencies/1/agency_url,agencies/2/agency_id,agencies/2/agency_name,agencies/2/agency_url
http://facebook.com/VANYHarbor,true,facebook,VANYHarbor,http://registry.usa.gov/accounts/facebook/VANYHarbor,va,Department of Veterans Affairs (VA),http://www.va.gov,VA NY Harbor Healthcare System,,,,,,
http://facebook.com/VAOrlando,true,facebook,VAOrlando,http://registry.usa.gov/accounts/facebook/VAOrlando,va,Department of Veterans Affairs (VA),http://www.va.gov,Orlando VA Medical Center,,,,,,
http://facebook.com/VAPacificIslands,true,facebook,VAPacificIslands,http://registry.usa.gov/accounts/facebook/VAPacificIslands,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Pacific Islands Health Care System,,,,,,
http://facebook.com/vapahcs,true,facebook,vapahcs,http://registry.usa.gov/accounts/facebook/vapahcs,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Palo Alto Health Care System,,,,,,
http://facebook.com/VAPHS,true,facebook,VAPHS,http://registry.usa.gov/accounts/facebook/VAPHS,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Pittsburgh Healthcare System,,,,,,
http://facebook.com/vaportland,true,facebook,vaportland,http://registry.usa.gov/accounts/facebook/vaportland,va,Department of Veterans Affairs (VA),http://www.va.gov,Portland VA Medical Center,,,,,,
http://facebook.com/VAPrescott,true,facebook,VAPrescott,http://registry.usa.gov/accounts/facebook/VAPrescott,va,Department of Veterans Affairs (VA),http://www.va.gov,Northern Arizona VA Health Care System,,,,,,
http://facebook.com/VAProvidence,true,facebook,VAProvidence,http://registry.usa.gov/accounts/facebook/VAProvidence,va,Department of Veterans Affairs (VA),http://www.va.gov,Providence VA Medical Center,,,,,,
http://facebook.com/VAPTSD,true,facebook,VAPTSD,http://registry.usa.gov/accounts/facebook/VAPTSD,va,Department of Veterans Affairs (VA),http://www.va.gov,National Center for PTSD,,,,,,
http://facebook.com/vapugetsound,true,facebook,vapugetsound,http://registry.usa.gov/accounts/facebook/vapugetsound,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Puget Sound Healthcare System,,,,,,
http://facebook.com/VAReno,true,facebook,VAReno,http://registry.usa.gov/accounts/facebook/VAReno,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Sierra Nevada Health Care System,,,,,,
http://facebook.com/VAResearch,true,facebook,VAResearch,http://registry.usa.gov/accounts/facebook/VAResearch,va,Department of Veterans Affairs (VA),http://www.va.gov,U.S. Department of Veterans Affairs Office of Research & Development,,,,,,
http://facebook.com/VARoseburg,true,facebook,VARoseburg,http://registry.usa.gov/accounts/facebook/VARoseburg,va,Department of Veterans Affairs (VA),http://www.va.gov,Roseburg VA Medical Center,,,,,,
http://facebook.com/VASaginaw,true,facebook,VASaginaw,http://registry.usa.gov/accounts/facebook/VASaginaw,va,Department of Veterans Affairs (VA),http://www.va.gov,Aleda E. Lutz VA Medical Center,,,,,,
http://facebook.com/VASalisbury,true,facebook,VASalisbury,http://registry.usa.gov/accounts/facebook/VASalisbury,va,Department of Veterans Affairs (VA),http://www.va.gov,W. G. (Bill) Hefner VA Medical Center,,,,,,
http://facebook.com/vasaltlakecity,true,facebook,vasaltlakecity,http://registry.usa.gov/accounts/facebook/vasaltlakecity,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Salt Lake City Health Care System,,,,,,
http://facebook.com/VASanDiego,true,facebook,VASanDiego,http://registry.usa.gov/accounts/facebook/VASanDiego,va,Department of Veterans Affairs (VA),http://www.va.gov,VA San Diego Healthcare System,,,,,,
http://facebook.com/VAShreveport,true,facebook,VAShreveport,http://registry.usa.gov/accounts/facebook/VAShreveport,va,Department of Veterans Affairs (VA),http://www.va.gov,Overton Brooks VA Medical Center,,,,,,
http://facebook.com/VASiouxFalls,true,facebook,VASiouxFalls,http://registry.usa.gov/accounts/facebook/VASiouxFalls,va,Department of Veterans Affairs (VA),http://www.va.gov,Sioux Falls VA Medical Center,,,,,,
http://facebook.com/VASouthOregon,true,facebook,VASouthOregon,http://registry.usa.gov/accounts/facebook/VASouthOregon,va,Department of Veterans Affairs (VA),http://www.va.gov,Southern Oregon Rehabilitation Center & Clinics,,,,,,
http://facebook.com/VASpokane,true,facebook,VASpokane,http://registry.usa.gov/accounts/facebook/VASpokane,va,Department of Veterans Affairs (VA),http://www.va.gov,Spokane VA Medical Center,,,,,,
http://facebook.com/VAStLouis,true,facebook,VAStLouis,http://registry.usa.gov/accounts/facebook/VAStLouis,va,Department of Veterans Affairs (VA),http://www.va.gov,"St. Louis, MO VA Medical Center",,,,,,
http://facebook.com/VASyracuse,true,facebook,VASyracuse,http://registry.usa.gov/accounts/facebook/VASyracuse,va,Department of Veterans Affairs (VA),http://www.va.gov,Syracuse VA Medical Center,,,,,,
http://facebook.com/VATampa,true,facebook,VATampa,http://registry.usa.gov/accounts/facebook/VATampa,va,Department of Veterans Affairs (VA),http://www.va.gov,James A. Haley Veterans Hospital,,,,,,
http://facebook.com/VATucson,true,facebook,VATucson,http://registry.usa.gov/accounts/facebook/VATucson,va,Department of Veterans Affairs (VA),http://www.va.gov,Southern Arizona VA Health Care System,,,,,,
http://facebook.com/VATuscaloosa,true,facebook,VATuscaloosa,http://registry.usa.gov/accounts/facebook/VATuscaloosa,va,Department of Veterans Affairs (VA),http://www.va.gov,Tuscaloosa VA Medical Center,,,,,,
http://facebook.com/VATVHS,true,facebook,VATVHS,http://registry.usa.gov/accounts/facebook/VATVHS,va,Department of Veterans Affairs (VA),http://www.va.gov,Tennessee Valley Healthcare System,,,,,,
http://facebook.com/VAWallaWalla,true,facebook,VAWallaWalla,http://registry.usa.gov/accounts/facebook/VAWallaWalla,va,Department of Veterans Affairs (VA),http://www.va.gov,Jonathan M. Wainwright Memorial VA Medical Center,,,,,,
http://facebook.com/VAWelcomeHome,true,facebook,VAWelcomeHome,http://registry.usa.gov/accounts/facebook/VAWelcomeHome,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Returning Service Members,,,,,,
http://facebook.com/VAWesternNY,true,facebook,VAWesternNY,http://registry.usa.gov/accounts/facebook/VAWesternNY,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Western New York Healthcare System at Buffalo,,,,,,
http://facebook.com/VAWestPalmBeach,true,facebook,VAWestPalmBeach,http://registry.usa.gov/accounts/facebook/VAWestPalmBeach,va,Department of Veterans Affairs (VA),http://www.va.gov,West Palm Beach VA Medical Center,,,,,,
http://facebook.com/VAWestTexas,true,facebook,VAWestTexas,http://registry.usa.gov/accounts/facebook/VAWestTexas,va,Department of Veterans Affairs (VA),http://www.va.gov,West Texas VA Health Care System,,,,,,
http://facebook.com/VAWhiteRiverJunction,true,facebook,VAWhiteRiverJunction,http://registry.usa.gov/accounts/facebook/VAWhiteRiverJunction,va,Department of Veterans Affairs (VA),http://www.va.gov,White River Junction VA Medical Center,,,,,,
http://facebook.com/VAWilkesBarre,true,facebook,VAWilkesBarre,http://registry.usa.gov/accounts/facebook/VAWilkesBarre,va,Department of Veterans Affairs (VA),http://www.va.gov,Wilkes-Barre VA Medical Center,,,,,,
http://facebook.com/VCBHCS,true,facebook,VCBHCS,http://registry.usa.gov/accounts/facebook/VCBHCS,va,Department of Veterans Affairs (VA),http://www.va.gov,Texas Valley Coastal Bend Healthcare System,,,,,,
http://facebook.com/VeteransAffairs,true,facebook,VeteransAffairs,http://registry.usa.gov/accounts/facebook/VeteransAffairs,va,Department of Veterans Affairs (VA),http://www.va.gov,Veterans Affairs,,,,,,
http://facebook.com/VeteransBenefits,true,facebook,VeteransBenefits,http://registry.usa.gov/accounts/facebook/VeteransBenefits,va,Department of Veterans Affairs (VA),http://www.va.gov,Veterans Benefits Administration,,,,,,
http://facebook.com/VeteransHealth,true,facebook,VeteransHealth,http://registry.usa.gov/accounts/facebook/VeteransHealth,va,Department of Veterans Affairs (VA),http://www.va.gov,Veterans Health Administration,,,,,,
http://facebook.com/VetoViolence,true,facebook,VetoViolence,http://registry.usa.gov/accounts/facebook/VetoViolence,hhs,Department of Health and Human Services (HHS),http://www.hhs.gov,Centers for Disease Control and Prevention,,,,,,
http://facebook.com/vietnamese.state.alumni,true,facebook,vietnamese.state.alumni,http://registry.usa.gov/accounts/facebook/vietnamese.state.alumni,state,Department of State,http://www.state.gov,Vietnamese Alumni,,,,,,
http://facebook.com/vilnius.usembassy,true,facebook,vilnius.usembassy,http://registry.usa.gov/accounts/facebook/vilnius.usembassy,state,Department of State,http://www.state.gov,U.S. Embassy - Vilnius,,,,,,
http://facebook.com/VisitTheCapitol,true,facebook,VisitTheCapitol,http://registry.usa.gov/accounts/facebook/VisitTheCapitol,capitol,Architect of the Capitol (AOC),http://www.aoc.gov,U.S. Capitol Visitor Center ,,,,,,
http://facebook.com/WashingtonDCVAMC,true,facebook,WashingtonDCVAMC,http://registry.usa.gov/accounts/facebook/WashingtonDCVAMC,va,Department of Veterans Affairs (VA),http://www.va.gov,Washington DC VA Medical Center,,,,,,
http://facebook.com/webbtelescope,true,facebook,webbtelescope,http://registry.usa.gov/accounts/facebook/webbtelescope,nasa,National Aeronautics and Space Administration (NASA),http://www.nasa.gov,,,,,,,
http://facebook.com/whatworksclearinghouse,true,facebook,whatworksclearinghouse,http://registry.usa.gov/accounts/facebook/whatworksclearinghouse,ed,Department of Education (ED),http://www.ed.gov,What Works Clearinghouse,,,,,,
http://facebook.com/whitehouse,true,facebook,whitehouse,http://registry.usa.gov/accounts/facebook/whitehouse,eop,Executive Office of the President (EOP),http://www.whitehouse.gov,White House,,,,,,
http://facebook.com/whitehouseaapi,true,facebook,whitehouseaapi,http://registry.usa.gov/accounts/facebook/whitehouseaapi,ed,Department of Education (ED),http://www.ed.gov,White House Initiative on Asian Americans and Pacific Islanders,,,,,,
http://facebook.com/WichitaVAMC,true,facebook,WichitaVAMC,http://registry.usa.gov/accounts/facebook/WichitaVAMC,va,Department of Veterans Affairs (VA),http://www.va.gov,Robert J. Dole VA Medical Center,,,,,,
http://facebook.com/WilmingtonVAMC,true,facebook,WilmingtonVAMC,http://registry.usa.gov/accounts/facebook/WilmingtonVAMC,va,Department of Veterans Affairs (VA),http://www.va.gov,Wilmington VA Medical Center,,,,,,
http://facebook.com/WOLead,true,facebook,WOLead,http://registry.usa.gov/accounts/facebook/WOLead,epa,Environmental Protection Agency (EPA),http://www.epa.gov,US EPA West Oakland Lead Project - So. Prescott Neighborhood,,,,,,
http://facebook.com/WomenatNASA,true,facebook,WomenatNASA,http://registry.usa.gov/accounts/facebook/WomenatNASA,nasa,National Aeronautics and Space Administration (NASA),http://www.nasa.gov,Women@NASA,,,,,,
http://facebook.com/WomensHealthResources,true,facebook,WomensHealthResources,http://registry.usa.gov/accounts/facebook/WomensHealthResources,hhs,Department of Health and Human Services (HHS),http://www.hhs.gov,Women's Health Resources,,,,,,
http://facebook.com/wwwicegov,true,facebook,wwwicegov,http://registry.usa.gov/accounts/facebook/wwwicegov,dhs,Department of Homeland Security (DHS),http://www.dhs.gov,US Immigration and Customs Enforcement,,,,,,
http://facebook.com/yaounde.usembassy,true,facebook,yaounde.usembassy,http://registry.usa.gov/accounts/facebook/yaounde.usembassy,state,Department of State,http://www.state.gov,U.S. Embassy - Yaounde,,,,,,
http://facebook.com/yekaterinburg.usconsulate,true,facebook,yekaterinburg.usconsulate,http://registry.usa.gov/accounts/facebook/yekaterinburg.usconsulate,state,Department of State,http://www.state.gov,U.S. Consulate General - Yekaterinburg,,,,,,
http://facebook.com/yemen.usembassy,true,facebook,yemen.usembassy,http://registry.usa.gov/accounts/facebook/yemen.usembassy,state,Department of State,http://www.state.gov,U.S. Embassy Sana'a,,,,,,
http://facebook.com/YoungAdultCoverage,true,facebook,YoungAdultCoverage,http://registry.usa.gov/accounts/facebook/YoungAdultCoverage,hhs,Department of Health and Human Services (HHS),http://www.hhs.gov,Young Adult Coverage,,,,,,
http://facebook.com/YourCommissary,true,facebook,YourCommissary,http://registry.usa.gov/accounts/facebook/YourCommissary,darpa,Defense Advanced Research Projects Agency (DARPA),http://www.darpa.mil/,Defense Commissary Agency,,,,,,
http://facebook.com/yourtreatmentoptions,true,facebook,yourtreatmentoptions,http://registry.usa.gov/accounts/facebook/yourtreatmentoptions,ahrq,Agency for Healthcare Research and Quality (AHRQ),http://www.ahrq.gov/,Agency for Healthcare Research and Quality (AHRQ),,,,,,
http://facebook.com/YourVoiceAtIRS,true,facebook,YourVoiceAtIRS,http://registry.usa.gov/accounts/facebook/YourVoiceAtIRS,treasury,Department of the Treasury,http://www.treasury.gov,Taxpayer Advocate Service,,,,,,
http://facebook.com/zagreb.usembassy,true,facebook,zagreb.usembassy,http://registry.usa.gov/accounts/facebook/zagreb.usembassy,state,Department of State,http://www.state.gov,U.S. Embassy - Zagreb,,,,,,
http://facebook.com/usfwsnortheast,true,facebook,usfwsnortheast,http://registry.usa.gov/accounts/facebook/usfwsnortheast,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Northeast Region,,,,,,
http://facebook.com/USFWSPacific,true,facebook,USFWSPacific,http://registry.usa.gov/accounts/facebook/USFWSPacific,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Pacific Region,,,,,,
http://facebook.com/usfwspacificsouthwest,true,facebook,usfwspacificsouthwest,http://registry.usa.gov/accounts/facebook/usfwspacificsouthwest,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Pacific Southwest Region,,,,,,
http://facebook.com/USFWSRefuges,true,facebook,USFWSRefuges,http://registry.usa.gov/accounts/facebook/USFWSRefuges,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS National Wildlife Refuge System,,,,,,
http://facebook.com/usfwssoutheast,true,facebook,usfwssoutheast,http://registry.usa.gov/accounts/facebook/usfwssoutheast,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Southeast Region,,,,,,
http://facebook.com/USFWSSouthwest,true,facebook,USFWSSouthwest,http://registry.usa.gov/accounts/facebook/USFWSSouthwest,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Southwest Region,,,,,,
http://facebook.com/USFWSTribalPrograms,true,facebook,USFWSTribalPrograms,http://registry.usa.gov/accounts/facebook/USFWSTribalPrograms,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Native American Liason,,,,,,
http://facebook.com/usfwswns,true,facebook,usfwswns,http://registry.usa.gov/accounts/facebook/usfwswns,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS White-Nose Syndrome in Bats,,,,,,
http://facebook.com/USFWSWSFR,true,facebook,USFWSWSFR,http://registry.usa.gov/accounts/facebook/USFWSWSFR,interior,Department of the Interior (DOI),http://www.doi.gov,USFWS Wildlife and Sportfish Restoration Program,,,,,,
http://facebook.com/usgao,true,facebook,usgao,http://registry.usa.gov/accounts/facebook/usgao,gao,Government Accountability Office (GAO),http://www.gao.gov,General Accountability Office,,,,,,
http://facebook.com/USGeologicalSurvey,true,facebook,USGeologicalSurvey,http://registry.usa.gov/accounts/facebook/USGeologicalSurvey,interior,Department of the Interior (DOI),http://www.doi.gov,U.S. Geological Survey,,,,,,
http://facebook.com/USGPO,true,facebook,USGPO,http://registry.usa.gov/accounts/facebook/USGPO,gpo,Government Printing Office (GPO),http://www.gpo.gov,U.S. Government Printing Office,,,,,,
http://facebook.com/USGSIowa,true,facebook,USGSIowa,http://registry.usa.gov/accounts/facebook/USGSIowa,doi,Department of the Interior (DOI),http://www.doi.gov,USGS Science in Iowa,,,,,,
http://facebook.com/USGSNewsClimateChange,true,facebook,USGSNewsClimateChange,http://registry.usa.gov/accounts/facebook/USGSNewsClimateChange,doi,Department of the Interior (DOI),http://www.doi.gov,U.S. Geological Survey,,,,,,
http://facebook.com/USGSNewsEverything,true,facebook,USGSNewsEverything,http://registry.usa.gov/accounts/facebook/USGSNewsEverything,interior,Department of the Interior (DOI),http://www.doi.gov,U.S. Geological Survey,,,,,,
http://facebook.com/USGSScienceInMaine,true,facebook,USGSScienceInMaine,http://registry.usa.gov/accounts/facebook/USGSScienceInMaine,doi,Department of the Interior (DOI),http://www.doi.gov,USGS Science in Maine,,,,,,
http://facebook.com/USIMLS,true,facebook,USIMLS,http://registry.usa.gov/accounts/facebook/USIMLS,imls,Institute of Museum and Library Services (IMLS),http://www.imls.gov,Institute of Museum and Library Services,,,,,,
http://facebook.com/USinSouthAfrica,true,facebook,USinSouthAfrica,http://registry.usa.gov/accounts/facebook/USinSouthAfrica,state,Department of State,http://www.state.gov,U.S. Mission - South Africa,,,,,,
http://facebook.com/USInterior,true,facebook,USInterior,http://registry.usa.gov/accounts/facebook/USInterior,interior,Department of the Interior (DOI),http://www.doi.gov,Interior,,,,,,
http://facebook.com/USMarthaKanter,true,facebook,USMarthaKanter,http://registry.usa.gov/accounts/facebook/USMarthaKanter,ed,Department of Education (ED),http://www.ed.gov,Under Secretary,,,,,,
http://facebook.com/usmbda,true,facebook,usmbda,http://registry.usa.gov/accounts/facebook/usmbda,commerce,Department of Commerce,http://www.commerce.gov,Minority Business Development Agency,,,,,,
http://facebook.com/usmissiongeneva,true,facebook,usmissiongeneva,http://registry.usa.gov/accounts/facebook/usmissiongeneva,state,Department of State,http://www.state.gov,U.S. Mission - Geneva,,,,,,
http://facebook.com/usnationalarchives,true,facebook,usnationalarchives,http://registry.usa.gov/accounts/facebook/usnationalarchives,archives,National Archives and Records Administration (NARA),http://www.archives.gov,National Archives and Records Administration,,,,,,
http://facebook.com/USNavalForcesEuropeAfrica,true,facebook,USNavalForcesEuropeAfrica,http://registry.usa.gov/accounts/facebook/USNavalForcesEuropeAfrica,navy,Department of the Navy,http://www.navy.mil/,"Commander, U.S. Naval Forces Europe-Africa/U.S. 6th Fleet",,,,,,
http://facebook.com/usnavy,true,facebook,usnavy,http://registry.usa.gov/accounts/facebook/usnavy,navy,Department of the Navy,http://www.navy.mil/,U.S. Navy,,,,,,
http://facebook.com/usnoaafisheriesgov,true,facebook,usnoaafisheriesgov,http://registry.usa.gov/accounts/facebook/usnoaafisheriesgov,commerce,Department of Commerce,http://www.commerce.gov,National Marine Fisheries Service,,,,,,
http://facebook.com/usnoaagov,true,facebook,usnoaagov,http://registry.usa.gov/accounts/facebook/usnoaagov,commerce,Department of Commerce,http://www.commerce.gov,National Oceanic and Atmospheric Agency,,,,,,
http://facebook.com/usnrl,true,facebook,usnrl,http://registry.usa.gov/accounts/facebook/usnrl,defense,Department of Defense (DOD),http://www.defense.gov,U.S. Naval Research Laboratory,,,,,,
http://facebook.com/UsNwsPacificTsunamiWarningCenter,true,facebook,UsNwsPacificTsunamiWarningCenter,http://registry.usa.gov/accounts/facebook/UsNwsPacificTsunamiWarningCenter,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,Pacific Tsunami Warning Center,,,,,,
http://facebook.com/usoceangov,true,facebook,usoceangov,http://registry.usa.gov/accounts/facebook/usoceangov,commerce,Department of Commerce,http://www.commerce.gov,National Ocean Service,,,,,,
http://facebook.com/usoceantodaygov,true,facebook,usoceantodaygov,http://registry.usa.gov/accounts/facebook/usoceantodaygov,noaa,National Oceanic and Atmospheric Administration (NOAA),http://www.noaa.gov/,National Ocean Service's Communications and Education Division,,,,,,
http://facebook.com/USOPM,true,facebook,USOPM,http://registry.usa.gov/accounts/facebook/USOPM,opm,Office of Personnel Management (OPM),http://www.opm.gov,Office of Personnel and Management,,,,,,
http://facebook.com/USPHS,true,facebook,USPHS,http://registry.usa.gov/accounts/facebook/USPHS,hhs,Department of Health and Human Services (HHS),http://www.hhs.gov,U.S. Public Health Service Commissioned Corps,,,,,,
http://facebook.com/USPHSPharmacists,true,facebook,USPHSPharmacists,http://registry.usa.gov/accounts/facebook/USPHSPharmacists,hhs,Department of Health and Human Services (HHS),http://www.hhs.gov,U.S. Public Health Service Pharmacists,,,,,,
http://facebook.com/usps,true,facebook,usps,http://registry.usa.gov/accounts/facebook/usps,usps,United States Postal Service (USPS),http://www.usps.com,United States Postal Service,,,,,,
http://facebook.com/uspto.gov,true,facebook,uspto.gov,http://registry.usa.gov/accounts/facebook/uspto.gov,commerce,Department of Commerce,http://www.commerce.gov,United States Patent and Trademark Office,uspto,Patent and Trademark Office (USPTO),http://www.uspto.gov/,,,
http://facebook.com/USTDA,true,facebook,USTDA,http://registry.usa.gov/accounts/facebook/USTDA,ustda,U.S. Trade and Development Agency (USTDA),http://www.ustda.gov,U.S. Trade and Development Agency,,,,,,
http://facebook.com/USTradeRep,true,facebook,USTradeRep,http://registry.usa.gov/accounts/facebook/USTradeRep,eop,Executive Office of the President (EOP),http://www.whitehouse.gov,U.S. Trade Representative,,,,,,
http://facebook.com/ustreasury,true,facebook,ustreasury,http://registry.usa.gov/accounts/facebook/ustreasury,treasury,Department of the Treasury,http://www.treasury.gov,Treasury,,,,,,
http://facebook.com/VAAlaska,true,facebook,VAAlaska,http://registry.usa.gov/accounts/facebook/VAAlaska,va,Department of Veterans Affairs (VA),http://www.va.gov,Alaska VA Healthcare System,,,,,,
http://facebook.com/VAAlbany,true,facebook,VAAlbany,http://registry.usa.gov/accounts/facebook/VAAlbany,va,Department of Veterans Affairs (VA),http://www.va.gov,Albany Stratton VA Medical Center,,,,,,
http://facebook.com/VAAltoona,true,facebook,VAAltoona,http://registry.usa.gov/accounts/facebook/VAAltoona,va,Department of Veterans Affairs (VA),http://www.va.gov,James E. Van Zandt Altoona VA Medical Center,,,,,,
http://facebook.com/VAAmarillo,true,facebook,VAAmarillo,http://registry.usa.gov/accounts/facebook/VAAmarillo,va,Department of Veterans Affairs (VA),http://www.va.gov,Amarillo VA Health Care System,,,,,,
http://facebook.com/VAAnnArbor,true,facebook,VAAnnArbor,http://registry.usa.gov/accounts/facebook/VAAnnArbor,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Ann Arbor Healthcare System,,,,,,
http://facebook.com/VAAugusta,true,facebook,VAAugusta,http://registry.usa.gov/accounts/facebook/VAAugusta,va,Department of Veterans Affairs (VA),http://www.va.gov,Charlie Norwood VA Medical Center,,,,,,
http://facebook.com/VABattleCreek,true,facebook,VABattleCreek,http://registry.usa.gov/accounts/facebook/VABattleCreek,va,Department of Veterans Affairs (VA),http://www.va.gov,Battle Creek VA Medical Center,,,,,,
http://facebook.com/VABayPines,true,facebook,VABayPines,http://registry.usa.gov/accounts/facebook/VABayPines,va,Department of Veterans Affairs (VA),http://www.va.gov,Bay Pines VA Healthcare System,,,,,,
http://facebook.com/VABeckley,true,facebook,VABeckley,http://registry.usa.gov/accounts/facebook/VABeckley,va,Department of Veterans Affairs (VA),http://www.va.gov,Beckley VA Medical Center,,,,,,
http://facebook.com/VABiloxi,true,facebook,VABiloxi,http://registry.usa.gov/accounts/facebook/VABiloxi,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Gulf Coast Veterans Health Care System,,,,,,
http://facebook.com/VABlackHills,true,facebook,VABlackHills,http://registry.usa.gov/accounts/facebook/VABlackHills,va,Department of Veterans Affairs (VA),http://www.va.gov,Black Hills Health Care System,,,,,,
http://facebook.com/VABoston,true,facebook,VABoston,http://registry.usa.gov/accounts/facebook/VABoston,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Boston Healthcare System,,,,,,
http://facebook.com/VAButlerPA,true,facebook,VAButlerPA,http://registry.usa.gov/accounts/facebook/VAButlerPA,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Butler Healthcare,,,,,,
http://facebook.com/VACanandaigua,true,facebook,VACanandaigua,http://registry.usa.gov/accounts/facebook/VACanandaigua,va,Department of Veterans Affairs (VA),http://www.va.gov,Canandaigua VA Medical Center,,,,,,
http://facebook.com/VACanteenService,true,facebook,VACanteenService,http://registry.usa.gov/accounts/facebook/VACanteenService,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Canteen Service,,,,,,
http://facebook.com/VACareers,true,facebook,VACareers,http://registry.usa.gov/accounts/facebook/VACareers,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Careers,,,,,,
http://facebook.com/VACaribbean,true,facebook,VACaribbean,http://registry.usa.gov/accounts/facebook/VACaribbean,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Caribbean Healthcare System,,,,,,
http://facebook.com/VACentralAlabama,true,facebook,VACentralAlabama,http://registry.usa.gov/accounts/facebook/VACentralAlabama,va,Department of Veterans Affairs (VA),http://www.va.gov,Central Alabama Veterans Health Care System,,,,,,
http://facebook.com/VACentralArkansas,true,facebook,VACentralArkansas,http://registry.usa.gov/accounts/facebook/VACentralArkansas,va,Department of Veterans Affairs (VA),http://www.va.gov,Central Arkansas Veterans Healthcare System,,,,,,
http://facebook.com/VACentralIowa,true,facebook,VACentralIowa,http://registry.usa.gov/accounts/facebook/VACentralIowa,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Central Iowa Health Care System,,,,,,
http://facebook.com/VAChicago,true,facebook,VAChicago,http://registry.usa.gov/accounts/facebook/VAChicago,va,Department of Veterans Affairs (VA),http://www.va.gov,Jesse Brown VA Medical Center,,,,,,
http://facebook.com/VAClarksburg,true,facebook,VAClarksburg,http://registry.usa.gov/accounts/facebook/VAClarksburg,va,Department of Veterans Affairs (VA),http://www.va.gov,Louis A. Johnson VA Medical Center,,,,,,
http://facebook.com/VAColumbiaMO,true,facebook,VAColumbiaMO,http://registry.usa.gov/accounts/facebook/VAColumbiaMO,va,Department of Veterans Affairs (VA),http://www.va.gov,Harry S. Truman Memorial Veterans Hospital,,,,,,
http://facebook.com/VAColumbiaSC,true,facebook,VAColumbiaSC,http://registry.usa.gov/accounts/facebook/VAColumbiaSC,va,Department of Veterans Affairs (VA),http://www.va.gov,Wm. Jennings Bryan Dorn VA Medical Center,,,,,,
http://facebook.com/VAColumbus,true,facebook,VAColumbus,http://registry.usa.gov/accounts/facebook/VAColumbus,va,Department of Veterans Affairs (VA),http://www.va.gov,Chalmers P. Wylie VA Ambulatory Care Center,,,,,,
http://facebook.com/VAConnecticut,true,facebook,VAConnecticut,http://registry.usa.gov/accounts/facebook/VAConnecticut,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Connecticut Healthcare System,,,,,,
http://facebook.com/VACWMHCS,true,facebook,VACWMHCS,http://registry.usa.gov/accounts/facebook/VACWMHCS,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Central Western Massachusetts Healthcare System,,,,,,
http://facebook.com/VADanville,true,facebook,VADanville,http://registry.usa.gov/accounts/facebook/VADanville,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Illiana Health Care System,,,,,,
http://facebook.com/VADetroit,true,facebook,VADetroit,http://registry.usa.gov/accounts/facebook/VADetroit,va,Department of Veterans Affairs (VA),http://www.va.gov,John D. Dingell VA Medical Center,,,,,,
http://facebook.com/VADublin,true,facebook,VADublin,http://registry.usa.gov/accounts/facebook/VADublin,va,Department of Veterans Affairs (VA),http://www.va.gov,Carl Vinson VA Medical Center,,,,,,
http://facebook.com/VADurham,true,facebook,VADurham,http://registry.usa.gov/accounts/facebook/VADurham,va,Department of Veterans Affairs (VA),http://www.va.gov,Durham VA Medical Center,,,,,,
http://facebook.com/VAElPaso,true,facebook,VAElPaso,http://registry.usa.gov/accounts/facebook/VAElPaso,va,Department of Veterans Affairs (VA),http://www.va.gov,El Paso VA Health Care System,,,,,,
http://facebook.com/VAFargo,true,facebook,VAFargo,http://registry.usa.gov/accounts/facebook/VAFargo,va,Department of Veterans Affairs (VA),http://www.va.gov,VA Medical Center Fargo,,,,,,
http://facebook.com/VAFayettevilleAR,true,facebook,VAFayettevilleAR,http://registry.usa.gov/accounts/facebook/VAFayettevilleAR,va,Department of Veterans Affairs (VA),http://www.va.gov,Veterans Health Care System of the Ozarks,,,,,,
